Main_category,Sub_category,Item,Conditions,Effective_date,Unit_cost
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 2x80 A,uppsetning og tenging,01.12.2007,3.28
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x10 A,uppsetning og tenging,01.07.2024,2.82
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x100 A,uppsetning og tenging,01.12.2007,6.72
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x125 A,uppsetning og tenging,01.12.2007,6.82
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x13 A,uppsetning og tenging,01.07.2024,2.82
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x16 A,uppsetning og tenging,01.07.2024,2.82
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x20 A,uppsetning og tenging,01.07.2024,2.82
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x25 A,uppsetning og tenging,01.07.2024,3.42
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x32 A,uppsetning og tenging,01.07.2024,3.42
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x40 A,uppsetning og tenging,01.07.2024,4.2
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x50 A,uppsetning og tenging,01.07.2024,4.2
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x63 A,uppsetning og tenging,01.07.2024,4.2
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Sjálfvar 3x80 A,uppsetning og tenging,01.12.2007,4.92
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 1x10 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,3.16
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 1x16 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,3.16
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 1x20 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,3.91
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 1x25 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,3.91
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 1x63 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,5.19
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 1x80 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,5.19
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x10 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,10.07
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x100 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,18.82
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x125 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,26.52
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x160 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,26.52
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x20 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,12.12
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x25 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,12.12
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x32 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,12.12
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x40 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,15.22
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x50 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,15.22
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x63 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,15.22
LÁGSPENNUKERFI,Sjálfvör og bilunarstraumsrofar,Varrofi 3x80 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.07.2024,18.82
LÁGSPENNUKERFI,Skilrofar,Álagsskilrofi 1x35 A,uppsetning og tenging,11.03.2025,3.66
LÁGSPENNUKERFI,Skilrofar,Álagsskilrofi 3x200 A,uppsetning og tenging,11.03.2025,16.1
LÁGSPENNUKERFI,Skilrofar,Álagsskilrofi 3x63 A,uppsetning og tenging,25.02.2025,4.92
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 1x10-20 A,-,01.12.2007,0.68
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 1x25-32 A,-,01.12.2007,1.06
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 1x40-63 A,-,01.12.2007,1.55
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 1x80-100 A,-,01.12.2007,2.4
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 3x10-25 A,-,01.12.2007,2.04
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 3x160 A,uppsettur og tengdur,12.06.2025,9
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 3x25-32 A,-,01.12.2007,3.18
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 3x40-63 A,-,01.12.2007,4.65
LÁGSPENNUKERFI,Skilrofar,Skilrofi/töflurofi 3x80-100 A,-,01.12.2007,7.2
LÁGSPENNUKERFI,Skinnur,Dinskinna,stk. söguð og uppsett,01.12.2007,0.64
LÁGSPENNUKERFI,Skinnur,Dinskinna,stk. tilbúin uppsett,01.12.2007,0.3
LÁGSPENNUKERFI,Skinnur,Jarðklossi á dinskinnu,M / innk.tengingu+vír endah.,01.12.2007,1.02
LÁGSPENNUKERFI,Skinnur,Jarðklossi á dinskinnu,smelltur á,19.05.2016,0.25
LÁGSPENNUKERFI,Skinnur,Jarðskinna að og með 50q,Lengd í cm:  <30,01.12.2007,0.5
LÁGSPENNUKERFI,Skinnur,Jarðskinna að og með 50q,Lengd í cm:  >30,01.12.2007,0.64
LÁGSPENNUKERFI,Skinnur,Núllklossi á dinskinnu,M / innk.tengingu+vír endah.,19.05.2016,1.02
LÁGSPENNUKERFI,Skinnur,Núllklossi á dinskinnu,smelltur á,01.01.2000,0.25
LÁGSPENNUKERFI,Skinnur,Núllskinna að og með 50q,"uppsett, lengd <=30 cm",19.05.2016,0.5
LÁGSPENNUKERFI,Skinnur,Núllskinna að og með 50q,"uppsett, lengd >30 cm",19.05.2016,0.64
LÁGSPENNUKERFI,Skinnur,Straumskinna <= 250q,m í botnplötuskáp,01.12.2007,0.64
LÁGSPENNUKERFI,Skinnur,Straumskinna > 600q,m í botnplötuskáp,01.12.2007,0.9
LÁGSPENNUKERFI,Skinnur,"Tengiklemma á straumskinnu <= 2,5q","uppsett með tengingum, án vírhólka",01.12.2007,0.21
LÁGSPENNUKERFI,Skinnur,Tengiklemma á straumskinnu 10-16q,"uppsett með tengingum, án vírhólka",01.12.2007,0.47
LÁGSPENNUKERFI,Skinnur,Tengiklemma á straumskinnu 150-180q,"uppsett með tengingum, án vírhólka",01.12.2007,1.22
LÁGSPENNUKERFI,Skinnur,Tengiklemma á straumskinnu 240-300q,"uppsett með tengingum, án vírhólka",01.12.2007,1.77
LÁGSPENNUKERFI,Skinnur,Tengiklemma á straumskinnu 25-30q,"uppsett með tengingum, án vírhólka",01.12.2007,0.62
LÁGSPENNUKERFI,Skinnur,Tengiklemma á straumskinnu 4-6q,"uppsett með tengingum, án vírhólka",01.12.2007,0.31
LÁGSPENNUKERFI,Skinnur,Tengiklemma á straumskinnu 50-70q,"uppsett með tengingum, án vírhólka",01.12.2007,0.77
LÁGSPENNUKERFI,Skinnur,Tengiklemma á straumskinnu 95-120q,"uppsett með tengingum, án vírhólka",01.12.2007,0.97
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Fjarrofar a.o.m. 16 A 3f,m/ tengingum,01.12.2007,3.23
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Fjarrofi a.o.m. 16 A 1f,m/ tengingum,01.12.2007,1.49
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Fjarrofi a.o.m. 16 A 2f,m/ tengingum,01.12.2007,2.36
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Fjarrofi a.o.m. 16 A 4f,m/ tengingum,01.12.2007,4.1
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Hjálparsnerta á lekastraumsrofa,"1x, 10-16.A",01.12.2007,0.49
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Hjálparsnerta á lekastraumsrofa,"2x, 10-16.A ",01.12.2007,0.79
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Hjálparsnerta á lekastraumsrofa,"3x, 10-16.A",01.12.2007,1.16
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Hjálparsnerta á lekastraumsrofa,"4x, 10-16.A",01.12.2007,1.46
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 1x10-16 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,3.16
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 1x20-25 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,3.91
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 1x63-80 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,5.19
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 3x10-16 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,10.07
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 3x100-160 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,26.52
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 3x20-35 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,12.12
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 3x40-63 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,15.22
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Ljósaliði 3x80-100 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,18.82
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Móttökuliði m/tengingum,-,01.12.2007,2.7
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Púlsliði,1f,01.12.2007,1.49
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Púlsliði,2f,01.12.2007,2.36
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Púlsliði,3f,01.12.2007,3.23
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Púlsliði,4f,01.12.2007,4.1
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Smáliði með sökkli,einfaldur með tengingum,01.12.2007,1.49
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Smáliði með sökkli,fjórfaldur með tengingum,01.12.2007,4.1
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Smáliði með sökkli,tvöfaldur með tengingum,01.12.2007,2.36
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Smáliði með sökkli,þrefaldur með tengingum,01.12.2007,3.23
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Sólúr,uppsetning og tenging,04.10.2019,2.36
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spennuvaki í töflu,uppsetning og tenging,30.06.2025,0
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólrofi/kraftliði 3x80-100 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,18.82
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði <-35 A,m/ tengingum,01.12.2007,6.45
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði > 20 A,m/ tengingum,01.12.2007,5.7
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 125-160 A,m/ tengingum,01.12.2007,13.41
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 1x10-16 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,3.16
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 1x20-25 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,3.91
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 1x63-80 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,5.19
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 200-250 A,m/ tengingum,01.12.2007,19.19
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 315 A,m/ tengingum,01.12.2007,26.01
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 3x10-16 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,10.07
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 3x100-160 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,26.52
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 3x20-35 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,12.12
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 3x40-63 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",01.12.2007,15.22
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 40-63 A,m/ tengingum,01.12.2007,7.83
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 400 A,m/ tengingum,01.12.2007,30.55
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 500 A,m/ tengingum,01.12.2007,38.27
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 630 A,m/ tengingum,01.12.2007,39.27
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Spólurofi/kraftliði 80-100 A,m/ tengingum,01.12.2007,10.71
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stigabiðrofi ,1f,19.05.2016,1.49
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stigabiðrofi ,2f,19.05.2016,2.36
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stigabiðrofi ,3f,19.05.2016,3.23
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stigabiðrofi ,4f,19.05.2016,4.1
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stýriliði með sökkli og tengingum,1f,19.05.2016,1.49
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stýriliði með sökkli og tengingum,2f,19.05.2016,2.36
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stýriliði með sökkli og tengingum,3f,19.05.2016,3.23
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Stýriliði með sökkli og tengingum,4f,19.05.2016,4.1
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Timaliði,1f,19.05.2016,1.49
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Timaliði,2f,19.05.2016,2.36
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Timaliði,3f,19.05.2016,3.23
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Timaliði,4f,19.05.2016,4.1
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa <-35 A,uppsett með tengingum,01.12.2007,5.03
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa >20 A,uppsett með tengingum,01.12.2007,4.28
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 125-160 A,uppsett með tengingum,01.12.2007,11.84
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 200-250 A,uppsett með tengingum,01.12.2007,17.23
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 315 A,uppsett með tengingum,01.12.2007,22.64
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 40-63 A,uppsett með tengingum,01.12.2007,6.48
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 400 A,uppsett með tengingum,01.12.2007,26.97
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 500 A,uppsett með tengingum,01.12.2007,34.39
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 630 A,uppsett með tengingum,01.12.2007,35.39
LÁGSPENNUKERFI,"Spólurofar, stýriliðar og snertur",Yfirálagsvörn á spólurofa 80-100 A,uppsett með tengingum,01.12.2007,9.29
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Burðarstálvír,-,01.01.2000,0.22
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Girði,klippt og formað,01.01.2000,0.3
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Krókspenna (upphengi),-,01.01.2000,0.15
LÁGSPENNUKERFI,Strengfestingar og lausataugar,"Lausataug 0,75-2,5q",fjöldi víra 2-5,01.12.2007,0.29
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Lausataug 10-16q,fjöldi víra 2-5,01.12.2007,0.64
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Lausataug 25-35q,fjöldi víra 2-5,01.12.2007,0.85
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Lausataug 3x10q,pr. m,01.07.2024,0.28
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Lausataug 4-6q,fjöldi víra 2-5,01.12.2007,0.42
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Lausataug 5x10q,pr. m,01.07.2024,0.3
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir <= 20 mm streng,hert og tengt,14.10.2024,0.2
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir <= 20 mm streng,hert og tengt + borað í plast,14.10.2024,0.36
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir 21-40 mm streng,hert og tengt,14.10.2024,0.3
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir 21-40 mm streng,hert og tengt + borað í plast,14.10.2024,0.54
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir 41-60 mm streng,hert og tengt,14.10.2024,0.55
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir 41-60 mm streng,hert og tengt + borað í plast,14.10.2024,1
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir 61-80 mm streng,hert og tengt,14.10.2024,0.7
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Nippill fyrir 61-80 mm streng,hert og tengt + borað í plast,14.10.2024,1.35
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Plastband - dragband,-,01.01.2000,0.04
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Samtengi fyrir tengiskott (t.d. Wieland),uppsetning og tenging,14.10.2024,0.2
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Snittteinn,skornir og festir,01.01.2000,0.3
LÁGSPENNUKERFI,Strengfestingar og lausataugar,"Spenna, skrúfuð (t.d. Hilti)",-,01.01.2000,0.15
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Tengiskott (t.d. Wieland),m lagðir,14.10.2024,0.2
LÁGSPENNUKERFI,Strengfestingar og lausataugar,Upphengi (t.d. keðja eða vír),-,01.01.2000,1
LÁGSPENNUKERFI,Tæki,Bekjuvélar (sótthreinsitæki),tenging,12.06.2025,2.5
LÁGSPENNUKERFI,Tæki,Einföld rafdrifin hurð ,tengd án uppsetningar,01.12.2007,12
LÁGSPENNUKERFI,Tæki,Eldavél,uppsetning og tenging,09.10.2025,2.5
LÁGSPENNUKERFI,Tæki,"Háfur, gufugleypir","á vegg, uppsetning og tenging",02.10.2019,5
LÁGSPENNUKERFI,Tæki,"Háfur, gufugleypir","í loft, uppsetning og tenging",01.10.2020,7
LÁGSPENNUKERFI,Tæki,"Háfur, gufugleypir","í vír, uppsetning og tenging",02.10.2019,15
LÁGSPENNUKERFI,Tæki,"Háfur, gufugleypir",tenging,14.10.2024,1.75
LÁGSPENNUKERFI,Tæki,Helluborð,tenging,14.10.2024,1.75
LÁGSPENNUKERFI,Tæki,Helluborð,uppsetning og tenging,01.07.2024,2.5
LÁGSPENNUKERFI,Tæki,Hjólastólalyfta einfasa,tenging,12.06.2025,2.5
LÁGSPENNUKERFI,Tæki,Hjólastólalyfta þriggja fasa,tenging,12.06.2025,3.75
LÁGSPENNUKERFI,Tæki,Hurðaropnari (bílskúrs) ,uppsettur m/tengingum,01.12.2007,18
LÁGSPENNUKERFI,Tæki,Hurðarpumpa,,09.02.2016,3.53
LÁGSPENNUKERFI,Tæki,Hurðarpumpa,tengd við rofa og dyrasíma,09.02.2016,4.95
LÁGSPENNUKERFI,Tæki,Iðnaðarhurð/vöruhurð einfasa,tenging,12.06.2025,2.5
LÁGSPENNUKERFI,Tæki,Iðnaðarhurð/vöruhurð þriggja fasa,tenging,12.06.2025,3.75
LÁGSPENNUKERFI,Tæki,Lyfta,tenging heildarverð,19.12.2025,0
LÁGSPENNUKERFI,Tæki,Ofn,uppsetning og tenging,01.07.2024,2.5
LÁGSPENNUKERFI,Tæki,Rafdrifnar gardínur,tenging,12.06.2025,2.5
LÁGSPENNUKERFI,Tæki,Rafdrifnir gluggar,tenging,12.06.2025,2.5
LÁGSPENNUKERFI,Tæki,Tvöföld rafdrifin hurð,tenging,12.06.2025,2.5
LÁGSPENNUKERFI,Tæki,Uppþvottavél,tenging,12.06.2025,1.75
LÁGSPENNUKERFI,Tæki,Uppþvottavél,uppsetning og tenging,12.06.2025,2.5
LÁGSPENNUKERFI,Tæki,Útvarp í rofadós  ATH!,3 föld,09.02.2016,2.5
LÁGSPENNUKERFI,Tæki,Vifta í eldhúsi,uppsetning og tenging,01.07.2024,2.5
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking gildleiki víra 4-6q",3-5 vírar í streng,01.12.2007,0.78
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra 10-16q",3-5 vírar í streng,01.12.2007,1.02
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra 150-185q",3-5 vírar í streng,01.12.2007,2.9
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra 240-300q",3-5 vírar í streng,01.12.2007,3.3
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra 25-35q",3-5 vírar í streng,01.12.2007,1.48
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra 50-70q",3-5 vírar í streng,01.12.2007,2.1
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra 95-120q",3-5 vírar í streng,01.12.2007,2.55
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra a.o.m. 2,5q",11-30 vírar í streng,01.12.2007,0.72
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra a.o.m. 2,5q",3-5 vírar í streng,01.12.2007,0.48
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra a.o.m. 2,5q",31-50 vírar í streng,01.12.2007,1.02
LÁGSPENNUKERFI,Tengingar á leiðurum,"Endabúnaður,merking, gildleiki víra a.o.m. 2,5q",6-10 vírar í streng,01.12.2007,0.54
LÁGSPENNUKERFI,Tengingar á leiðurum,Formun á vírenda með pressu,-,01.01.2000,0.55
LÁGSPENNUKERFI,Tengingar á leiðurum,Herpihólkar,Minna og jafnt og 10. mm.,13.11.2012,0.3
LÁGSPENNUKERFI,Tengingar á leiðurum,Herpihólkar,minna og jafnt og 100 mm.,13.11.2012,2
LÁGSPENNUKERFI,Tengingar á leiðurum,Herpihólkar,Minna og jafnt og 20 mm,13.11.2012,0.25
LÁGSPENNUKERFI,Tengingar á leiðurum,Herpihólkar,Minna og jafnt og 50 mm.,13.11.2012,1
LÁGSPENNUKERFI,Tengingar á leiðurum,Herpihólkar,Minna og jafnt og 70 mm.,13.11.2012,1.5
LÁGSPENNUKERFI,Tengingar á leiðurum,Langhólkur <=16q,-,01.12.2007,0.18
LÁGSPENNUKERFI,Tengingar á leiðurum,Langhólkur 150-180q,-,01.12.2007,1.62
LÁGSPENNUKERFI,Tengingar á leiðurum,Langhólkur 240-300q,-,01.12.2007,2.06
LÁGSPENNUKERFI,Tengingar á leiðurum,Langhólkur 25-35q,-,01.12.2007,0.28
LÁGSPENNUKERFI,Tengingar á leiðurum,Langhólkur 50-70q,-,01.12.2007,0.54
LÁGSPENNUKERFI,Tengingar á leiðurum,Langhólkur 95-120q,-,01.12.2007,1.44
LÁGSPENNUKERFI,Tengingar á leiðurum,Strengskór,<=16q,01.12.2007,0.09
LÁGSPENNUKERFI,Tengingar á leiðurum,Strengskór,150-180q,01.12.2007,0.81
LÁGSPENNUKERFI,Tengingar á leiðurum,Strengskór,240-300q,01.12.2007,1.03
LÁGSPENNUKERFI,Tengingar á leiðurum,Strengskór,25-35q,01.12.2007,0.14
LÁGSPENNUKERFI,Tengingar á leiðurum,Strengskór,50-70q,01.12.2007,0.27
LÁGSPENNUKERFI,Tengingar á leiðurum,Strengskór,95-120q,01.12.2007,0.72
LÁGSPENNUKERFI,Tengingar á leiðurum,"Tengi 1,5-2,5q",endar innifaldir,01.12.2007,0.2
LÁGSPENNUKERFI,Tengingar á leiðurum,Tengi 10-16q,endar innifaldir,01.12.2007,0.4
LÁGSPENNUKERFI,Tengingar á leiðurum,Tengi 150-195q,endar innifaldir,01.12.2007,1.5
LÁGSPENNUKERFI,Tengingar á leiðurum,Tengi 240-300q,endar innifaldir,01.12.2007,2
LÁGSPENNUKERFI,Tengingar á leiðurum,Tengi 25-35q,endar innifaldir,01.12.2007,0.6
LÁGSPENNUKERFI,Tengingar á leiðurum,Tengi 4-6q,endar innifaldir,01.12.2007,0.3
